store_name,date,price,sales,product_id,product_name,category,customer_id,customer_name,region,payment_method,discount,stock_quantity
Logan-Scott Store,16/10/1974,443.09,168.0,484,Camisa,Eletrônicos,2388,maria lucero,SP,Boleto,29.28,30
Solis-Thompson Store,24/11/1974,205.03250237868696,76.8211055276382,485,Camisa,Eletrônicos,8678,margaret fields,MG,Cartão,10.58,48
"Gilmore, Rowland and Booth",14/07/1978,205.03250237868696,37.0,486,Chocolate ,Eletrônicos,1726,Brittney Bell,BA,Cartão,10.58,56
Mullins Ltd,07/12/2025,427.58,30.0,487,Notebook,Eletrônicos,8009,Beverly Ford,MG,Cartão,19.48,48
peterson-maxwell,13/11/1983,95.73,10.0,488,Smartphone,Alimentos,2061,Sheila Smith,RS,Cartão,10.58,91
"Cherry, Whitaker and Keith Store",21/10/1978,375.5,76.8211055276382,489,Camisa,Eletrônicos,2825,Edward Thornton DDS,BA,Cartão,11.82,99
Cain-Mitchell,29/01/2024,205.03250237868696,132.0,490,Tnis ,Eletrônicos,9464,timothy erickson,BA,Cartão,10.58,34
"Green, Huynh and Smith",17/01/1988,205.03250237868696,76.8211055276382,491,Caf,Alimentos,3020,Kyle Thomas,SP,Cartão,29.23,70
"anderson, wallace and martinez",15/09/2007,205.03250237868696,76.8211055276382,492,Camisa ,Alimentos,1850,david downs,SP,Pix,11.93,44
sanchez and sons,19/07/2012,205.03250237868696,76.8211055276382,493,Camisa ,Roupas,2509,Anthony Russell,RJ,Cartão,5.42,48
"Gardner, Mitchell and Burns",20/09/2022,489.16,127.0,494,Camisa ,Eletrônicos,9170,Crystal Stewart,BA,cartao,0.35,95
Rivera-Contreras,06/02/2020,309.3,27.0,495,Smartphone,Eletrônicos,3146,Deborah Williams,SP,Pix,10.58,48
Crawford and Sons Store,19/08/2023,205.03250237868696,115.0,496,Chocolate ,Roupas,7077,Phyllis Raymond,BA,Pix,10.58,48
"Park, Harris and Mccoy",03/02/2010,489.64,76.8211055276382,497,Notebook ,Roupas,9106,curtis robbins,RS,cartao,10.58,48
"Johnson, Herrera and Collins",03/12/2012,205.03250237868696,172.0,498,Chocolate ,Eletrônicos,7408,Judy Adams,RJ,Cartão,15.79,22
Klein Group,19/10/1996,205.03250237868696,76.8211055276382,499,Smartphone,Roupas,6183,Courtney Pena,RJ,Boleto,17.26,20
mcmahon group,31/10/2022,208.43,76.8211055276382,500,Notebook,Alimentos,1696,Lindsey Murray,MG,Boleto,3.18,17
"Williamson, Meyers and Scott",20/06/2012,92.64,109.0,501,Smartphone,Alimentos,5896,Madison Burns,SP,Cartão,10.58,48
coleman plc,10/04/2004,88.23,76.8211055276382,502,Tnis,Roupas,9480,Susan Guerra,BA,Pix,2.59,48
Snyder-Burgess,06/06/1990,205.03250237868696,43.0,503,Notebook,Alimentos,2933,Teresa Villegas,SP,cartao,26.31,92
Richard PLC,22/10/2021,205.03250237868696,76.8211055276382,504,Notebook,Roupas,2884,Dennis Smith,SP,Pix,10.58,53
"rodgers, cameron and thomas",13/08/1983,205.03250237868696,22.0,505,Notebook ,Alimentos,4888,brett noble,SP,Cartão,10.58,48
silva-padilla,20/07/1991,136.7,117.0,506,Tnis ,Eletrônicos,4619,William Clark,RS,Boleto,5.92,57
alexander-brown,23/01/1972,205.03250237868696,119.0,507,Chocolate ,Eletrônicos,9817,Ashley Williams,SP,cartao,3.7,48
Rice-Mclaughlin Store,06/06/1993,371.34,76.8211055276382,508,Tnis,Eletrônicos,1997,Michele West,SP,cartao,0.65,99
"Hughes, Bell and Stafford Store",02/06/1996,205.03250237868696,76.8211055276382,509,Notebook,Roupas,3243,Nicholas Mitchell,RJ,Boleto,12.69,0
Wright-Torres,23/03/1989,470.16,14.0,510,Notebook ,Roupas,8545,Ronald Hill,RS,Pix,10.58,48
"George, Kennedy and Thompson",08/04/1999,205.03250237868696,76.8211055276382,511,Notebook,Roupas,3916,Dakota Rhodes,MG,Cartão,10.58,48
Nichols Group,04/07/1971,38.15,76.8211055276382,512,Camisa,Roupas,3353,amy lucero,RS,cartao,15.85,48
Heath PLC Store,07/06/2006,175.97,32.0,513,Camisa ,Roupas,8479,Teresa Berger,RJ,cartao,10.58,48
Turner Group,13/04/1984,205.03250237868696,76.8211055276382,514,Caf,Eletrônicos,4322,Rebekah Brown,SP,Pix,7.45,48
Campbell-Harrell Store,20/05/2010,205.03250237868696,77.0,515,Caf,Eletrônicos,6142,Mary Ramirez,SP,Boleto,10.58,48
Allen Ltd Store,07/12/2006,205.03250237868696,35.0,517,Caf,Eletrônicos,9509,sheri boone,RS,Pix,10.58,86
Pham Ltd,04/11/1987,68.05,90.0,518,Chocolate,Roupas,1993,Nicholas Humphrey,RS,Cartão,10.58,48
"Campbell, Wolf and Hull Store",29/08/2006,209.73,76.8211055276382,519,Chocolate,Roupas,6529,kevin hall,RS,Cartão,4.46,72
"alexander, bush and ryan",18/02/2013,191.88,76.8211055276382,520,Chocolate,Eletrônicos,4330,Kim Nguyen,RS,Pix,25.45,48
Daniel Inc,24/07/1979,233.99,200.0,521,Smartphone,Alimentos,1131,john brown,RS,Cartão,2.35,8
Lowery-Morris,29/02/1992,423.05,99.0,522,Smartphone ,Alimentos,4383,Richard Alvarez,BA,Boleto,12.75,24
Lee LLC Store,24/11/2024,418.01,29.0,523,Camisa ,Alimentos,9052,Scott Soto,BA,Pix,10.58,48
Clark LLC Store,23/09/1998,205.03250237868696,184.0,524,Caf,Alimentos,8664,Mr. Victor Moore,RS,Boleto,10.58,30
"Becker, Washington and Reed",21/11/2006,176.3,68.0,525,Smartphone,Roupas,1818,travis jackson,SP,Cartão,10.58,50
"williams, deleon and scott",15/10/1993,205.03250237868696,76.8211055276382,526,Chocolate,Eletrônicos,6519,diana alexander,RJ,Cartão,26.68,48
"Robinson, Christian and Livingston Store",22/05/2023,349.82,84.0,527,Notebook,Eletrônicos,2704,mary pierce,RS,Cartão,10.58,3
"Savage, Potter and Clark",09/08/1991,205.03250237868696,76.8211055276382,528,Chocolate,Alimentos,9417,Deanna Benton,MG,Pix,10.58,48
"wilson, spence and chapman",27/02/2020,288.45,76.0,529,Chocolate,Alimentos,6608,shawn schultz,BA,cartao,6.57,66
Ortega Inc,26/03/1994,205.03250237868696,76.8211055276382,530,Caf ,Eletrônicos,1939,Susan King,MG,Cartão,10.58,34
Kennedy Ltd,26/03/2022,33.52,15.0,531,Chocolate,Eletrônicos,3896,Donald Moses,RS,cartao,10.58,48
Grant PLC,20/06/1981,205.03250237868696,91.0,532,Notebook,Alimentos,1758,jennifer powell,MG,Cartão,10.58,48
Morris-Williams,13/12/2024,466.57,76.8211055276382,533,Chocolate ,Roupas,6086,Cheryl Porter,SP,Boleto,6.55,85
Phillips LLC Store,25/11/1981,205.03250237868696,76.8211055276382,534,Smartphone ,Roupas,7523,angel parker,BA,Cartão,7.44,48
"King, Vargas and Simmons Store",11/04/2001,353.29,76.8211055276382,535,Camisa,Roupas,5450,mark hughes,MG,Boleto,20.4,48
Tucker-Smith,06/03/2016,205.03250237868696,76.8211055276382,536,Tnis,Roupas,2946,samuel robinson,RJ,Cartão,8.43,55
"Gardner, Fox and Lewis Store",20/07/1979,205.03250237868696,25.0,537,Camisa ,Eletrônicos,8465,jacob kelly,BA,cartao,6.03,48
bowers-luna,31/07/1984,205.03250237868696,76.8211055276382,538,Notebook,Eletrônicos,8469,Stephanie Walker,BA,cartao,22.58,44
"Aguirre, Nelson and Garrett",19/12/1991,205.03250237868696,181.0,539,Notebook,Alimentos,8746,cynthia lee,RS,Boleto,10.58,48
"Scott, Grant and Nicholson",14/11/1987,205.03250237868696,76.8211055276382,540,Camisa ,Alimentos,1498,Daniel Webb,BA,Cartão,0.65,48
vincent-carr,27/08/1991,205.03250237868696,76.8211055276382,541,Chocolate,Roupas,7555,michael miller,RS,Pix,10.58,48
Jackson-Gonzalez,30/05/1984,205.03250237868696,82.0,542,Notebook,Alimentos,7929,Michael Thompson,BA,cartao,13.4,48
Hall PLC,04/05/2025,205.03250237868696,18.0,543,Camisa ,Eletrônicos,5458,William Curry,MG,cartao,23.13,66
Lopez PLC Store,01/10/2022,81.24,10.0,544,Tnis,Eletrônicos,3900,Charles Doyle,MG,cartao,10.58,48
"Cook, Jenkins and Allen",16/05/2000,205.03250237868696,76.8211055276382,545,Chocolate ,Roupas,2850,Caitlin Lawrence,MG,cartao,6.52,48
clark-gordon,26/01/1996,496.0,4.0,546,Chocolate,Alimentos,5395,Elizabeth Delacruz,RJ,Pix,10.58,48
"Gordon, Vasquez and Sampson",15/02/2022,84.46,76.8211055276382,547,Smartphone ,Alimentos,5978,Marie Taylor,BA,cartao,6.64,4
Holmes-Gaines,25/05/2025,205.03250237868696,76.8211055276382,548,Notebook ,Alimentos,2161,Reginald Adams,RS,Pix,5.4,48
"Barr, Abbott and Thompson Store",13/03/1981,257.33,76.8211055276382,549,Chocolate,Alimentos,5555,Tammy Parker,RS,cartao,10.58,48
Hudson Group,18/02/2021,205.03250237868696,76.8211055276382,550,Chocolate,Roupas,9768,Lawrence Fitzpatrick,RJ,cartao,16.98,60
Anderson LLC Store,28/09/2004,142.86,130.0,551,Smartphone,Roupas,7426,Betty Richardson,BA,Pix,9.03,48
Elliott Ltd Store,04/12/2018,475.52,76.8211055276382,552,Tnis,Eletrônicos,2798,stacy allen,RS,Boleto,4.56,99
Anderson PLC Store,24/04/2022,58.2,76.0,553,Caf ,Eletrônicos,6871,Brittany Wright,BA,Pix,6.43,48
Parker and Sons,19/07/1978,205.03250237868696,43.0,554,Notebook ,Alimentos,4071,evan nunez,RS,Cartão,10.58,77
cox ltd,24/11/2023,205.03250237868696,14.0,555,Caf,Alimentos,1307,Natalie Marshall,SP,Boleto,10.58,5
Hoover Group,31/03/1984,234.99,57.0,556,Tnis,Roupas,8152,Kimberly Bowman,BA,Boleto,8.15,48
Archer-Lawson,31/03/1990,205.03250237868696,83.0,557,Notebook,Eletrônicos,1990,Brian Davis,SP,Pix,1.59,48
"Crawford, Ward and Jones",30/08/1974,205.03250237868696,76.8211055276382,558,Tnis ,Roupas,5314,Jared Alvarez,BA,Pix,9.19,48
"Edwards, Dickson and Diaz",26/08/1988,205.03250237868696,76.8211055276382,559,Camisa,Eletrônicos,5727,Jesse Jones,RJ,Pix,8.41,48
"Vargas, Hodge and Howard Store",29/07/1984,205.03250237868696,76.8211055276382,560,Camisa ,Eletrônicos,4434,scott white,MG,cartao,8.0,48
Little-Norman,09/01/1995,52.01,76.8211055276382,561,Tnis ,Alimentos,7269,jamie silva,RJ,cartao,10.58,4
"Jones, Anderson and Ross",05/01/1976,205.03250237868696,76.8211055276382,562,Camisa,Roupas,9245,jimmy stephens,SP,Cartão,17.42,6
"Jones, Parsons and Miller",16/11/2016,432.8,133.0,563,Camisa,Eletrônicos,8724,Jesus Morris,RJ,Pix,5.38,63
clark-johnson,12/09/2014,205.03250237868696,76.8211055276382,564,Caf ,Roupas,8135,Amanda Lucas,SP,Boleto,11.13,39
mills-hall,30/10/1981,125.94,90.0,565,Smartphone ,Roupas,9411,judy griffith,RS,cartao,10.58,37
valencia-tran,26/12/2020,5.12,76.8211055276382,566,Tnis ,Alimentos,5390,Rebecca Wilson,SP,Pix,29.21,48
Walter-Morrison,22/02/1980,38.64,19.0,567,Chocolate,Alimentos,1951,Janet Cruz,BA,Pix,10.58,19
"Russell, Watson and Lambert",29/12/1983,415.71,76.8211055276382,568,Tnis,Alimentos,3589,brian brady,RS,Cartão,10.58,67
cantu plc,12/09/1987,205.03250237868696,76.8211055276382,569,Notebook,Roupas,1373,Lauren Hernandez,SP,cartao,10.58,27
Matthews-Gonzalez Store,21/03/1983,242.57,76.8211055276382,570,Caf ,Roupas,2157,brianna mosley,SP,Cartão,14.23,60
"davis, marquez and murray",18/01/1979,361.82,76.8211055276382,572,Tnis,Eletrônicos,4050,Patrick Welch,SP,Boleto,10.58,48
miller ltd,31/10/1993,113.73,185.0,573,Tnis ,Alimentos,4752,Chase Brown,SP,Boleto,10.58,48
brooks ltd,12/01/1974,481.9,76.8211055276382,574,Tnis,Eletrônicos,6112,ann waller,RJ,Boleto,16.62,78
Suarez-Watkins,30/08/2024,22.01,58.0,575,Chocolate ,Alimentos,8818,Gary Williams,RJ,Pix,10.58,48
Durham-Allen,18/07/1996,147.97,76.8211055276382,576,Smartphone,Eletrônicos,9065,Sarah Boyle,BA,cartao,5.25,48
"brown, anderson and vega",19/03/1994,205.03250237868696,21.0,577,Tnis,Alimentos,2312,Dennis Walter,RS,Boleto,10.58,2
Lopez Group,07/03/1988,205.03250237868696,11.0,578,Camisa ,Eletrônicos,9719,Tara King,SP,cartao,10.58,51
Davis-Beasley,06/11/2011,414.55,76.8211055276382,579,Tnis ,Alimentos,4453,Matthew Hart,RJ,Boleto,10.58,4
Riley Inc Store,28/05/2005,392.93,48.0,580,Notebook ,Alimentos,7992,brian williamson,BA,Pix,2.04,42
"williamson, nguyen and nelson",23/10/1997,205.03250237868696,76.8211055276382,581,Caf ,Alimentos,8952,Casey Powell,BA,Pix,28.61,4
Anderson Inc,20/08/2017,59.93,129.0,582,Caf,Alimentos,1872,Eric Flores,MG,Pix,15.96,8
stewart plc,10/04/2016,205.03250237868696,199.0,583,Caf,Alimentos,8237,kelly sims,SP,Boleto,29.7,48
Wolf-Cox,12/04/2020,496.56,32.0,584,Chocolate ,Eletrônicos,1210,Emily Hudson,RS,Boleto,10.58,64
garcia-evans,15/07/1991,100.18,158.0,585,Smartphone,Roupas,7000,Jason Dixon,BA,cartao,10.58,48
Cole-Hull Store,02/02/1970,205.03250237868696,76.8211055276382,586,Tnis,Roupas,1434,Miranda Villarreal,MG,Pix,10.58,36
"White, Smith and Arroyo Store",04/03/2023,66.56,181.0,587,Tnis,Roupas,1590,Dustin Henderson,RS,Boleto,10.58,33
Hayes-West Store,26/08/1985,205.03250237868696,76.8211055276382,588,Tnis ,Alimentos,8722,Christine Brown,RJ,Pix,10.58,48
"Douglas, Ruiz and Key",26/12/2006,459.35,76.8211055276382,589,Notebook ,Roupas,3188,Charles Robles,BA,Pix,10.58,48
Howard-Garcia,14/07/1972,51.72,76.8211055276382,590,Tnis,Alimentos,7429,Christopher Buchanan,SP,cartao,26.88,1
White LLC Store,20/07/1991,203.65,76.8211055276382,591,Tnis,Eletrônicos,5024,cathy carter,MG,cartao,2.18,48
Thompson-Curry Store,23/11/2016,67.02,76.8211055276382,592,Tnis,Eletrônicos,6425,Sara Moore,BA,cartao,10.58,48
Mason-Clements,02/11/1970,205.03250237868696,175.0,593,Chocolate,Roupas,9513,Kayla Sullivan,SP,Cartão,16.28,10
Wolf-Young Store,08/08/1979,205.03250237868696,76.8211055276382,594,Caf ,Alimentos,4304,Robert Wright,MG,Cartão,10.58,48
Johnson-Jacobs Store,26/04/1999,59.74,76.8211055276382,595,Camisa,Eletrônicos,1984,Shane Booker,SP,cartao,23.49,95
"Chambers, Lane and Kelly",07/03/2004,205.03250237868696,76.8211055276382,596,Tnis,Roupas,3378,Darren Compton,BA,Cartão,18.79,36
garrett ltd,04/03/2017,365.19,28.0,597,Notebook,Eletrônicos,2479,sara banks,MG,cartao,3.89,66
"lewis, miller and farrell",13/01/1980,205.03250237868696,76.8211055276382,598,Caf ,Eletrônicos,2484,David Oneill,BA,Boleto,14.55,48
"George, Patterson and Guzman",07/11/1989,232.52,132.0,599,Camisa ,Alimentos,5775,Joseph Young,MG,Pix,1.02,41
Jordan LLC,24/04/2002,40.99,76.8211055276382,600,Tnis ,Roupas,4471,linda frazier,RJ,Pix,10.58,48
"Ball, Clark and Carrillo",17/10/1979,102.46,72.0,601,Smartphone,Alimentos,2891,Jonathan Jimenez,RS,Boleto,27.67,2
"Pineda, Gallegos and Smith",24/04/2013,76.03,36.0,602,Chocolate,Eletrônicos,3549,Larry Hill,RS,cartao,10.58,39
"Miller, Wright and Meza",30/06/2010,267.88,88.0,603,Notebook,Alimentos,6858,michael henson,RJ,Cartão,1.22,48
"Kerr, Garcia and Armstrong",06/02/1975,22.65,193.0,604,Notebook ,Eletrônicos,6051,amber rhodes,SP,cartao,15.83,60
Byrd-Burns,01/04/1978,315.53,76.8211055276382,605,Caf,Eletrônicos,7117,James Carroll,RS,Pix,7.41,48
Moore-Mcpherson,22/07/2022,306.73,76.8211055276382,606,Notebook,Eletrônicos,3786,Brenda Chase,RS,Cartão,26.85,5
Freeman and Sons,17/01/1977,143.48,76.8211055276382,607,Camisa,Eletrônicos,2990,Christopher Holder,MG,Pix,10.58,48
Gray Ltd,05/06/2003,205.03250237868696,196.0,608,Camisa ,Eletrônicos,3486,Nicole Jackson,MG,Boleto,9.92,3
Neal-Schmitt Store,24/12/1996,205.03250237868696,76.8211055276382,609,Caf,Eletrônicos,6520,Kimberly Jones,RS,cartao,10.58,48
Buckley and Sons,10/10/2007,205.03250237868696,76.8211055276382,610,Smartphone,Eletrônicos,8876,Ashley Hardy,BA,Cartão,10.58,86
Herrera LLC,21/05/1989,322.29,142.0,611,Camisa,Roupas,3239,Kyle Smith,SP,Cartão,10.58,99
Dorsey-Figueroa,22/02/1971,11.84,76.8211055276382,612,Caf ,Alimentos,1273,Nicole Nelson,BA,Cartão,3.44,60
Griffin-Sutton Store,16/03/1984,99.23,76.8211055276382,613,Smartphone ,Alimentos,5540,jonathan hahn,SP,Pix,2.25,48
"jackson, daniels and horne",16/10/1970,344.69,76.8211055276382,614,Smartphone,Roupas,6930,David Williams,SP,Boleto,2.57,96
"Bell, Oneill and Williams",17/08/1998,270.04,166.0,615,Caf ,Alimentos,1121,erin warren,MG,cartao,10.58,86
"Mccall, Carter and Terrell",28/08/1983,93.96,166.0,616,Caf,Roupas,3644,Stephanie Jordan,RS,Pix,10.58,48
dalton inc,11/06/2002,367.36,76.8211055276382,617,Notebook,Alimentos,8158,Sarah Silva DDS,BA,Pix,19.34,10
Stephenson Group,06/04/2008,152.31,76.8211055276382,618,Camisa,Alimentos,9903,Christina Mendoza,RJ,Pix,14.1,96
Wright-Dickerson,19/05/2008,205.03250237868696,145.0,619,Camisa ,Eletrônicos,2216,Isaac Morales,RS,Boleto,10.58,48
Wilson Ltd Store,10/07/1998,299.28,109.0,620,Tnis,Alimentos,2991,kelly lambert,BA,Cartão,0.22,33
"May, Nelson and Roberts Store",19/08/1986,205.03250237868696,76.8211055276382,621,Smartphone,Alimentos,5030,Michael Smith,MG,Pix,27.78,86
smith group,30/10/1999,205.03250237868696,76.8211055276382,622,Notebook ,Alimentos,4944,mrs. megan hernandez,RJ,Cartão,10.58,48
Lyons Group,13/12/1995,108.52,16.0,623,Camisa ,Alimentos,5571,marie khan,RJ,cartao,10.58,73
Torres Ltd Store,26/03/2002,405.28,76.8211055276382,624,Smartphone,Alimentos,5213,Jacob Weaver,RJ,cartao,22.48,99
Ramos Ltd,13/05/1986,205.03250237868696,176.0,625,Notebook ,Roupas,6878,jasmine robinson,SP,Cartão,10.58,63
Holmes-Drake,07/03/2007,205.03250237868696,76.8211055276382,626,Tnis ,Eletrônicos,3523,Christopher Massey,SP,cartao,10.58,48
Cook-Wilkins,27/11/1993,494.95,14.0,627,Caf,Eletrônicos,4850,James Rodriguez,RJ,Pix,19.83,17
Owens Group,25/03/1992,205.03250237868696,9.0,628,Smartphone ,Eletrônicos,8085,Katrina Flores,MG,cartao,22.65,48
Rogers Inc Store,21/08/2017,193.82,76.8211055276382,629,Tnis,Alimentos,6821,Joy Moore,RS,Cartão,10.58,80
hunt llc,22/11/1980,205.03250237868696,120.0,630,Camisa ,Eletrônicos,9077,Phillip Johnston,BA,Boleto,10.58,48
Cunningham-Marshall,23/07/1973,107.62,76.8211055276382,631,Caf,Roupas,6442,Tammy Hill,BA,Cartão,5.87,48
"Reynolds, Woods and Perry Store",16/03/2001,205.03250237868696,76.8211055276382,632,Camisa ,Roupas,7361,Timothy Stewart,BA,cartao,22.75,87
Juarez Group,01/11/1989,205.03250237868696,76.8211055276382,633,Chocolate,Eletrônicos,6734,diana goodman,MG,Cartão,1.92,73
hood inc,22/02/1973,205.03250237868696,34.0,634,Caf,Roupas,6251,Brianna Johnson,RS,Cartão,10.58,48
horton llc,23/09/2001,205.03250237868696,31.0,635,Camisa ,Eletrônicos,8389,Erica Wilkerson,BA,Cartão,10.58,48
"Mcknight, Anderson and Hawkins Store",29/09/1997,499.18,162.0,636,Camisa,Eletrônicos,6542,Jill Parker,MG,Pix,24.28,22
"newman, hunt and ingram",14/12/1982,205.03250237868696,76.8211055276382,637,Notebook ,Eletrônicos,1798,Ryan Rocha PhD,RJ,Boleto,27.91,48
Cox and Sons Store,02/07/1979,498.86,187.0,638,Chocolate,Alimentos,4109,Roger Silva,RJ,Cartão,1.52,43
Holmes and Sons Store,15/02/2019,290.96,76.8211055276382,639,Smartphone,Eletrônicos,9248,Courtney Hinton,MG,Pix,6.6,48
Austin-Evans Store,23/06/1982,205.03250237868696,64.0,640,Smartphone ,Eletrônicos,7889,Ashley Gray,RJ,cartao,10.58,48
Hughes PLC,12/05/2018,396.22,76.8211055276382,641,Smartphone ,Alimentos,9247,ryan warren,MG,cartao,10.58,48
wilson and sons,07/07/1997,487.82,76.8211055276382,642,Chocolate ,Alimentos,4697,Carolyn Hernandez DDS,RJ,Boleto,10.58,48
patterson-khan,30/04/1991,497.88,76.8211055276382,643,Caf ,Roupas,3531,dr. christy cook,BA,Cartão,2.68,47
Gutierrez-Brown,10/08/1973,205.03250237868696,191.0,644,Camisa,Eletrônicos,9442,Jack Sanders,RJ,Boleto,14.64,97
wheeler inc,26/04/1981,205.03250237868696,76.8211055276382,645,Notebook,Eletrônicos,3572,Holly Dean,SP,cartao,9.81,90
Miller Group,24/01/1987,205.03250237868696,76.8211055276382,646,Notebook ,Eletrônicos,4280,Colleen Hayes,RJ,Boleto,19.06,48
curry-warren,17/04/2001,205.03250237868696,78.0,647,Smartphone,Roupas,8071,Michael Lane,RS,Pix,10.58,38
"Owens, Dennis and Morales Store",11/03/2007,75.05,76.8211055276382,648,Camisa,Eletrônicos,1865,david ross,SP,Boleto,1.66,71
davis ltd,28/07/1992,205.03250237868696,136.0,649,Caf,Roupas,2963,Deborah Smith,MG,Pix,10.58,59
horton group,08/02/2012,205.03250237868696,192.0,650,Smartphone ,Roupas,5637,jacob bishop,SP,Boleto,3.63,79
"White, Briggs and Pearson Store",12/05/1996,451.01,76.8211055276382,651,Smartphone,Roupas,7003,Brent Burch,RJ,cartao,8.17,84
Edwards-Olsen,06/04/2011,205.03250237868696,76.8211055276382,652,Camisa ,Roupas,6551,Cynthia Cook,RS,Pix,3.92,48
Brown-Gibson Store,19/11/2007,421.52,95.0,653,Tnis,Eletrônicos,1988,Andrew Martin,BA,Cartão,26.01,48
Sanchez PLC,10/12/1975,205.03250237868696,76.8211055276382,654,Notebook,Eletrônicos,1091,alyssa larson,SP,cartao,10.58,43
"Rowe, Watson and Miller",17/12/2004,205.03250237868696,76.8211055276382,655,Notebook ,Roupas,8371,antonio greer,RJ,cartao,10.58,1
doyle-young,06/12/2019,205.03250237868696,76.8211055276382,656,Chocolate,Eletrônicos,9387,Monica Olson,BA,Cartão,18.43,48
"nelson, gibson and young",16/03/2016,139.41,1.0,657,Notebook ,Eletrônicos,6067,Darryl Robinson,RS,Cartão,4.61,48
"anderson, hoffman and brady",18/06/2021,205.03250237868696,76.8211055276382,658,Chocolate,Alimentos,8423,Marc Mcdowell,BA,Boleto,10.58,68
soto-yates,21/09/2015,205.03250237868696,76.8211055276382,659,Smartphone ,Alimentos,5400,Maria Everett,RS,Boleto,10.58,54
Miller-Marshall,11/02/2011,205.03250237868696,120.0,660,Notebook ,Roupas,3894,Garrett Hull,RJ,Cartão,18.29,12
garcia and sons,28/08/1985,261.12,76.8211055276382,661,Camisa ,Eletrônicos,7888,David Moore,SP,Pix,10.58,48
frazier-ayala,08/04/1997,205.03250237868696,72.0,662,Caf ,Roupas,3176,Charles Pierce,RS,Pix,25.09,34
Hendrix LLC Store,20/03/1976,205.03250237868696,188.0,663,Notebook,Roupas,8202,Joan Romero,SP,Pix,3.25,48
"alvarado, henry and owens",15/10/2008,432.89,76.8211055276382,664,Chocolate,Roupas,4601,John Green,SP,cartao,10.58,12
Brewer Group,20/10/2008,153.03,76.8211055276382,665,Smartphone,Eletrônicos,5841,Michael Joyce,RS,Cartão,0.16,35
"Melendez, Perry and Barber",27/01/2011,233.89,79.0,666,Notebook ,Alimentos,4360,scott taylor,SP,cartao,14.96,48
thompson-perez,27/09/1981,288.64,164.0,667,Smartphone,Roupas,1480,dennis boyd,RS,cartao,13.83,48
"Newman, Mills and Olson",13/07/1976,205.03250237868696,49.0,668,Chocolate,Alimentos,4432,Micheal Hancock,RS,Cartão,10.58,48
Maldonado-Hill,12/03/1986,80.56,16.0,669,Smartphone ,Eletrônicos,8945,James Roberts,RJ,Pix,0.29,48
"Johnson, Perez and Mckenzie",04/12/2012,333.0,76.8211055276382,670,Tnis,Eletrônicos,3932,Joseph Hall,SP,cartao,18.0,9
"Baxter, Peterson and Reed",30/11/2018,205.03250237868696,4.0,671,Chocolate,Alimentos,5693,carrie graham,SP,Cartão,27.34,21
"carrillo, baker and hansen",26/06/2021,46.28,122.0,672,Caf,Roupas,9642,John Moss,SP,Boleto,17.07,39
"Campbell, Johnson and Norris",11/06/2015,137.9,76.8211055276382,673,Tnis,Roupas,8622,Dr. Patrick Wood,RS,Pix,25.38,48
harris-alexander,04/09/2020,15.42,76.8211055276382,674,Smartphone,Roupas,3301,kelsey gamble,SP,Boleto,1.74,76
"Simmons, Hawkins and Warren Store",30/06/2015,205.03250237868696,18.0,675,Caf,Roupas,5411,Ronald Wells,RJ,cartao,21.65,48
Elliott-Stephens,17/10/2014,47.47,76.8211055276382,676,Smartphone,Roupas,3922,Christopher Jones,SP,Boleto,6.3,48
"Hardy, Jones and Burch",06/02/1982,318.98,103.0,677,Tnis ,Alimentos,6646,Carolyn Rodriguez,SP,Cartão,10.58,84
"Jones, Phillips and Petty",19/11/1996,293.19,134.0,678,Camisa,Eletrônicos,9675,michael malone,MG,Boleto,19.13,4
"Gillespie, Sanchez and Montgomery",25/01/2019,228.62,19.0,679,Smartphone,Roupas,5309,Martin Hendrix,RS,Cartão,10.58,18
"Williams, Gregory and Reyes",22/01/2012,205.03250237868696,50.0,680,Tnis,Alimentos,1912,Anna Alexander,MG,cartao,10.58,73
"mccann, potts and mcmillan",31/01/1978,93.29,76.8211055276382,681,Camisa,Roupas,1332,Natalie Patel,RS,Pix,4.93,83
"Cunningham, Vasquez and Brooks Store",20/04/1979,150.4,76.8211055276382,682,Camisa,Alimentos,8311,Amber White,RS,Cartão,10.58,48
"wright, woods and solomon",11/03/2000,205.03250237868696,76.8211055276382,683,Chocolate ,Roupas,2296,Robert Richardson,SP,Boleto,18.95,48
Bailey and Sons,14/07/1986,90.79,76.8211055276382,684,Notebook,Roupas,7396,Jason Collins,BA,Cartão,28.41,48
Alvarez Group,22/08/1976,327.82,76.8211055276382,685,Camisa ,Eletrônicos,2202,Susan Landry,SP,Boleto,10.58,48
Peterson-Hill,24/08/1988,205.03250237868696,95.0,686,Chocolate,Eletrônicos,1403,christina ryan,BA,Cartão,29.63,10
Clark-Diaz Store,30/08/2008,260.85,76.8211055276382,687,Chocolate,Roupas,2458,Anthony Calderon,MG,Pix,8.92,53
"Rodriguez, Thompson and Braun",07/12/2012,205.03250237868696,76.8211055276382,688,Notebook,Roupas,7399,brandy cunningham,BA,Cartão,12.34,48
"Harmon, Ramirez and Walker Store",11/04/1977,205.03250237868696,64.0,689,Caf ,Eletrônicos,6884,Laura Kelley,RJ,cartao,6.81,48
"Black, Yu and Burns Store",20/01/2006,205.03250237868696,33.0,690,Camisa,Eletrônicos,4442,Benjamin Nicholson,MG,Cartão,11.26,79
